Date,Observation,fit 1,fit 2,fit 3,fit 4,fit 5,fit 6
"Sep 19, 2000",,0.752,,,,,
"Sep 27, 2000",0.826,0.749,,,,,
"Oct 13, 2000",0.793,0.746,,,,,
"Oct 19, 2000",,0.746,,,,,
"Nov 25, 2000",,0.746,,,,,
"Dec 16, 2000",,0.737,,,,,
"Dec 24, 2000",,0.732,,,,,
"Jan 1, 2001",,0.727,,,,,
"Jan 1, 2001",,0.726,,,,,
"Jan 9, 2001",,0.72,,,,,
"Jan 17, 2001",,0.714,,,,,
"Jan 25, 2001",,0.709,,,,,
"Feb 2, 2001",,0.704,,,,,
"Feb 6, 2001",,0.702,,,,,
"Feb 18, 2001",,0.697,,,,,
"Mar 15, 2001",,0.688,,,,,
"Apr 7, 2001",,0.68,,,,,
"Apr 20, 2001",,0.676,,,,,
"Apr 23, 2001",0.751,0.675,,,,,
"May 1, 2001",,0.674,,,,,
"May 2, 2001",0.685,0.674,,,,,
"May 2, 2001",0.665,0.674,,,,,
"May 9, 2001",0.673,0.675,,,,,
"May 25, 2001",0.685,0.683,,,,,
"May 27, 2001",,0.684,,,,,
"Jun 10, 2001",0.733,0.699,,,,,
"Jun 11, 2001",,0.701,,,,,
"Jun 18, 2001",0.75,0.71,,,,,
"Jun 26, 2001",0.684,0.721,,,,,
"Jul 2, 2001",,0.729,,,,,
"Jul 4, 2001",,0.732,,,,,
"Jul 12, 2001",,0.742,,,,,
"Jul 13, 2001",,0.743,,,,,
"Jul 21, 2001",0.779,0.752,,,,,
"Jul 21, 2001",,0.752,,,,,
"Jul 28, 2001",,0.757,,,,,
"Jul 29, 2001",,0.758,,,,,
"Jul 29, 2001",,0.758,,,,,
"Aug 6, 2001",,0.762,,,,,
"Aug 6, 2001",,0.762,,,,,
"Aug 8, 2001",,0.762,,,,,
"Aug 13, 2001",,0.763,,,,,
"Aug 14, 2001",0.793,0.763,,,,,
"Aug 14, 2001",,0.763,,,,,
"Aug 29, 2001",0.432,0.761,,,,,
"Sep 13, 2001",,0.755,,,,,
"Sep 14, 2001",,0.754,,,,,
"Sep 23, 2001",0.643,0.751,,,,,
"Sep 23, 2001",0.545,0.751,,,,,
"Sep 30, 2001",0.34,,,,,,
"Oct 16, 2001",0.48,,0.367,,,,
"Oct 17, 2001",,,0.369,,,,
"Oct 20, 2001",,,0.374,,,,
"Oct 24, 2001",,,0.382,,,,
"Nov 17, 2001",0.425,,0.41,,,,
"Nov 25, 2001",,,0.415,,,,
"Dec 3, 2001",,,0.42,,,,
"Dec 4, 2001",,,0.421,,,,
"Dec 11, 2001",0.549,,0.427,,,,
"Dec 19, 2001",,,0.435,,,,
"Jan 1, 2002",,,0.455,,,,
"Jan 4, 2002",,,0.462,,,,
"Jan 12, 2002",,,0.478,,,,
"Jan 20, 2002",,,0.493,,,,
"Jan 28, 2002",,,0.506,,,,
"Feb 5, 2002",,,0.514,,,,
"Feb 6, 2002",,,0.514,,,,
"Mar 15, 2002",,,0.43,,,,
"Mar 25, 2002",,,0.374,,,,
"Apr 20, 2002",,,0.243,,,,
"May 4, 2002",0.232,,0.205,,,,
